CustomerID,TransactionAfterStartDate(Days),RecentTransaction,TotalTransactions,CustomerLife(Days),DaysSinceLastTransaction,AvgDaysBetweenTransactions,AvgTransactionsPerMonth,AvgTransactionValue,MaxTransactionValue,MinTransactionValue,Revenue,ActiveMonths,InactiveMonths,NoOfWeekendTransactions,NoOfWeekdayTransactions,MaxGapBetweentransactions,Churner
16873,9,2011-12-05 12:05:00,6,359,4,71.8,1.0,25.53268817204301,350.0,5.04,7123.62,6,7,1.0,5.0,118,False
16885,16,2011-11-24 13:40:00,3,341,14,170.5,1.0,4.691770833333334,23.8,0.29,450.41,3,10,0.0,3.0,305,False
16891,2,2011-12-08 11:15:00,5,369,1,92.25,1.0,3.991559139784946,17.0,0.24,742.43,5,8,0.0,5.0,230,False
16898,5,2011-11-13 15:44:00,3,342,25,171.0,1.0,3.191273885350318,30.0,0.18,501.03,3,10,1.0,2.0,191,False
16899,13,2011-12-02 12:03:00,6,352,7,70.4,1.0,10.333821138211382,49.5,0.55,1271.06,6,7,2.0,4.0,153,False
16904,6,2011-12-05 13:10:00,15,362,3,25.857142857142858,1.5,5.482579185520362,91.80000000000001,0.39,3634.95,10,3,0.0,15.0,79,False
16905,2,2011-12-04 14:01:00,7,366,4,61.0,1.1666666666666667,15.2643216080402,122.39999999999999,0.79,3037.6,6,7,5.0,2.0,189,False
16907,8,2011-11-10 18:04:00,5,336,28,84.0,1.0,6.634,78.96000000000001,0.42,928.76,5,8,0.0,5.0,119,False
16912,50,2011-11-11 12:18:00,11,294,28,29.4,1.8333333333333333,25.555799999999998,76.5,10.08,2555.58,6,7,0.0,11.0,83,False
16916,1,2011-11-16 12:08:00,2,348,23,348.0,1.0,4.135367647058823,19.799999999999997,0.39,562.41,2,11,0.0,2.0,348,False
16919,5,2011-07-06 13:35:00,11,212,155,21.2,2.2,7.951687116564417,67.5,0.42,2592.25,5,8,0.0,11.0,111,True
16923,11,2011-11-27 13:00:00,19,350,11,19.444444444444443,1.9,11.292460063897764,150.0,0.12,7069.08,10,3,15.0,4.0,53,False
16928,0,2011-09-20 15:10:00,17,292,79,18.25,1.8888888888888888,13.826354679802956,75.0,0.84,2806.75,9,4,1.0,16.0,50,False
16931,4,2011-12-04 13:15:00,21,364,4,18.2,1.6153846153846154,5.140936794582393,26.55,0.12,4554.87,13,0,19.0,2.0,36,False
16945,15,2011-11-18 11:39:00,19,336,21,18.666666666666668,1.9,17.451807228915662,62.400000000000006,2.9,4345.5,10,3,2.0,17.0,53,False
16950,6,2011-10-14 09:06:00,3,310,56,155.0,1.0,28.06095238095238,163.2,0.83,1178.56,3,10,1.0,2.0,242,False
16954,14,2011-12-09 09:46:00,9,358,0,44.75,1.5,38.61259259259259,141.60000000000002,10.08,2085.08,6,7,1.0,8.0,129,False
16983,4,2011-11-27 12:10:00,7,356,12,59.333333333333336,1.1666666666666667,13.327762237762236,59.400000000000006,0.36,1905.87,6,7,7.0,0.0,90,False
16985,15,2011-11-22 13:33:00,10,341,16,37.888888888888886,1.4285714285714286,45.53433333333333,244.79999999999998,9.899999999999999,5464.12,7,6,1.0,9.0,70,False
16996,20,2011-11-09 16:43:00,6,323,29,64.6,1.2,39.3772972972973,102.0,15.0,1456.96,5,8,0.0,6.0,124,False
17001,15,2011-12-09 09:38:00,11,358,0,35.8,1.0,23.606923076923078,58.5,7.56,3989.57,11,2,1.0,10.0,59,False
17007,16,2011-10-20 10:47:00,6,306,50,61.2,1.5,17.114038461538463,74.25,5.04,889.9300000000001,4,9,1.0,5.0,142,False
17017,1,2011-12-07 09:32:00,20,369,2,19.42105263157895,2.0,34.50103174603175,162.72,6.959999999999999,8694.26,10,3,1.0,19.0,89,False
17019,5,2011-11-28 13:06:00,4,357,10,119.0,1.0,5.517894736842105,42.0,0.29,1258.08,4,9,0.0,4.0,250,False
17025,0,2011-10-10 09:06:00,3,312,60,156.0,1.5,39.75222222222222,90.0,10.4,357.77,2,11,0.0,3.0,312,False
17033,14,2011-09-14 14:34:00,3,273,85,136.5,1.0,36.79071428571429,254.4,5.04,1030.14,3,10,0.0,3.0,145,False
17041,13,2011-11-13 11:21:00,3,333,26,166.5,1.0,15.528840579710145,35.400000000000006,3.78,1071.49,3,10,1.0,2.0,251,False
17059,4,2011-11-10 12:27:00,5,339,29,84.75,1.0,5.9929766536964975,45.36,0.42,3080.39,5,8,2.0,3.0,108,False
17061,141,2011-09-27 11:24:00,11,158,73,15.8,1.8333333333333333,52.850808080808086,415.00000000000006,1.95,5232.2300000000005,6,7,1.0,10.0,37,False
17068,5,2011-11-27 13:14:00,21,355,11,17.75,1.9090909090909092,15.409796610169492,85.0,2.08,4545.89,11,2,4.0,17.0,41,False
17069,0,2011-11-11 17:13:00,9,345,27,43.125,1.8,18.948951048951052,63.75,0.85,2709.7000000000003,5,8,0.0,9.0,111,False
17076,9,2011-11-03 17:53:00,3,328,35,164.0,1.0,33.6432,76.32000000000001,9.899999999999999,841.0799999999999,3,10,0.0,3.0,237,False
17090,19,2011-12-05 13:44:00,7,349,3,58.166666666666664,1.1666666666666667,32.37131147540984,162.72,1.1400000000000001,1974.65,6,7,0.0,7.0,129,False
17091,6,2011-12-07 10:43:00,9,365,2,45.625,1.2857142857142858,19.629538461538463,69.6,6.8,3827.76,7,6,0.0,9.0,87,False
17097,8,2011-12-07 17:05:00,8,363,1,51.857142857142854,1.6,4.523317535545024,39.8,0.21,954.42,5,8,1.0,7.0,209,False
17135,2,2011-11-23 16:48:00,7,355,15,59.166666666666664,1.75,21.917884615384615,85.0,4.5600000000000005,1139.73,4,9,0.0,7.0,237,False
17139,85,2011-11-24 10:12:00,12,273,15,24.818181818181817,1.5,22.328658280922433,165.0,6.8,10650.77,8,5,0.0,12.0,53,False
17158,13,2011-11-07 15:15:00,3,328,31,164.0,1.0,18.91,45.0,5.04,1266.97,3,10,0.0,3.0,200,False
17162,68,2011-11-11 11:34:00,10,276,28,30.666666666666668,1.6666666666666667,16.494807692307692,30.599999999999998,5.04,1715.46,6,7,1.0,9.0,102,False
17181,0,2011-10-13 14:48:00,2,316,56,316.0,1.0,10.431304347826087,79.2,1.25,239.92000000000002,2,11,0.0,2.0,316,False
17188,11,2011-11-28 13:53:00,7,351,10,58.5,1.75,29.455119047619046,175.2,5.04,2474.23,4,9,1.0,6.0,151,False
17191,5,2011-11-11 16:58:00,7,340,27,56.666666666666664,1.4,8.871525423728812,60.0,0.85,2093.68,5,8,0.0,7.0,97,False
17198,2,2011-11-16 10:39:00,3,347,23,173.5,1.5,7.210625,51.0,0.21,692.22,2,11,0.0,3.0,341,False
17211,4,2011-11-13 12:03:00,8,342,26,48.857142857142854,1.3333333333333333,10.982085308056874,50.0,1.25,2317.2200000000003,6,7,6.0,2.0,132,False
17213,7,2011-10-30 14:53:00,7,326,39,54.333333333333336,1.75,17.71484076433121,39.95,6.6000000000000005,2781.23,4,9,2.0,5.0,172,False
17214,14,2011-10-10 13:17:00,6,298,59,59.6,1.2,10.486336633663367,85.0,0.42,1059.1200000000001,5,8,1.0,5.0,163,False
17218,5,2011-12-05 13:52:00,10,363,3,40.333333333333336,1.6666666666666667,7.202841328413284,42.5,0.42,1951.97,6,7,5.0,5.0,124,False
17220,9,2011-11-15 13:47:00,14,339,23,26.076923076923077,1.5555555555555556,6.8255888650963605,33.9,0.55,3187.55,9,4,0.0,14.0,58,False
17227,5,2011-11-21 10:51:00,6,349,18,69.8,1.0,19.985531914893617,201.60000000000002,0.39,939.32,6,7,0.0,6.0,111,False
17228,1,2011-11-24 10:24:00,8,356,15,50.857142857142854,1.3333333333333333,9.16389423076923,49.92,1.6500000000000001,1906.09,6,7,0.0,8.0,120,False
17231,12,2011-11-27 15:18:00,10,349,11,38.77777777777778,1.1111111111111112,5.884595103578154,30.0,0.29,3124.72,9,4,2.0,8.0,63,False
17235,1,2011-11-14 15:51:00,2,347,24,347.0,1.0,18.96758620689655,69.36,0.78,550.06,2,11,0.0,2.0,347,False
17236,11,2011-11-27 12:00:00,6,350,12,70.0,1.0,8.725047619047618,47.6,0.42,916.13,6,7,3.0,3.0,166,False
17238,2,2011-12-07 11:35:00,17,368,2,23.0,1.7,6.701081081081081,41.25,0.39,3719.1,10,3,0.0,17.0,51,False
17243,4,2011-12-08 13:26:00,26,368,0,14.72,2.1666666666666665,22.102720207253885,408.0,0.85,8531.65,12,1,12.0,14.0,58,False
17262,7,2011-10-18 12:56:00,5,313,51,78.25,1.25,104.44666666666667,415.00000000000006,1.65,1253.3600000000001,4,9,0.0,5.0,174,False
17287,1,2011-11-13 13:27:00,7,346,25,57.666666666666664,1.1666666666666667,8.598852459016394,60.0,0.39,1049.06,6,7,1.0,6.0,115,False
17288,15,2011-11-30 16:09:00,7,349,8,58.166666666666664,1.1666666666666667,10.125928571428572,60.0,0.19,1417.63,6,7,1.0,6.0,194,False
17293,12,2011-12-01 14:37:00,9,352,7,44.0,1.125,14.04590909090909,75.0,0.62,1854.06,8,5,0.0,9.0,152,False
17306,20,2011-11-29 12:14:00,19,342,10,19.0,1.9,130.77742424242425,324.0,19.92,8631.31,10,3,0.0,19.0,50,False
17315,16,2011-12-08 12:15:00,36,355,1,10.142857142857142,2.769230769230769,13.335790598290597,175.2,0.12,6241.15,13,0,3.0,33.0,34,False
17324,7,2011-11-22 10:34:00,4,348,17,116.0,1.3333333333333333,20.132244897959183,139.2,0.95,986.48,3,10,0.0,4.0,310,False
17338,12,2011-11-22 14:23:00,8,344,16,49.142857142857146,1.0,9.019123783031988,51.0,0.21,6484.75,8,5,0.0,8.0,97,False
17339,8,2011-09-06 13:29:00,2,270,93,270.0,1.0,27.040000000000003,82.80000000000001,13.919999999999998,243.36,2,11,0.0,2.0,270,True
17340,7,2011-11-10 10:45:00,11,336,29,33.6,1.5714285714285714,30.352063882063884,276.0,1.25,12353.29,7,6,0.0,11.0,111,False
17346,0,2011-12-06 12:18:00,15,369,3,26.357142857142858,1.6666666666666667,5.430393374741201,45.760000000000005,0.12,2622.88,9,4,2.0,13.0,75,False
17364,42,2011-12-09 09:00:00,11,330,0,33.0,1.5714285714285714,10.991822660098522,69.36,0.21,4462.68,7,6,0.0,11.0,108,False
17371,12,2011-11-22 13:30:00,3,343,16,171.5,1.5,4.865116279069767,47.7,0.39,418.4,2,11,0.0,3.0,343,False
17372,11,2011-10-30 11:37:00,8,321,40,45.857142857142854,1.6,5.3274103585657375,35.400000000000006,0.84,1337.18,5,8,4.0,4.0,105,False
17377,0,2011-11-16 11:17:00,20,349,23,18.36842105263158,2.5,10.045346534653465,153.0,0.55,4058.32,8,5,3.0,17.0,82,False
17381,1,2011-12-01 11:59:00,29,363,8,12.964285714285714,2.230769230769231,186.01477064220185,1326.0,12.600000000000001,20275.61,13,0,2.0,27.0,42,False
17389,42,2011-12-09 09:38:00,34,330,0,10.0,3.090909090909091,149.45389671361502,1051.1999999999998,3.84,31833.68,11,2,1.0,33.0,35,False
17396,2,2011-10-31 14:12:00,7,332,38,55.333333333333336,2.3333333333333335,281.26153846153846,1226.3999999999999,37.5,7312.8,3,10,0.0,7.0,223,False
17402,4,2011-12-05 10:15:00,12,364,4,33.09090909090909,1.3333333333333333,44.807758620689654,271.2,0.42,2598.85,9,4,3.0,9.0,96,False
17404,13,2011-12-05 16:26:00,13,356,3,29.666666666666668,1.3,162.9836923076923,1188.0,9.0,31781.82,10,3,1.0,12.0,58,False
17412,1,2011-12-07 11:36:00,7,369,2,61.5,1.1666666666666667,19.061515151515152,54.0,6.84,1258.06,6,7,0.0,7.0,136,False
17419,6,2011-11-28 13:47:00,12,355,10,32.27272727272727,1.5,20.517330097087378,85.0,4.68,4226.57,8,5,0.0,12.0,106,False
17420,0,2011-10-20 14:52:00,3,323,49,161.5,1.0,19.961000000000002,39.599999999999994,12.48,598.83,3,10,0.0,3.0,202,False
17428,5,2011-12-09 09:45:00,28,368,0,13.62962962962963,2.1538461538461537,52.61234756097561,302.40000000000003,2.34,17256.85,13,0,2.0,26.0,34,False
17430,8,2011-11-07 09:24:00,2,332,32,332.0,1.0,18.982857142857142,39.0,4.5600000000000005,265.76,2,11,0.0,2.0,332,False
17449,14,2011-12-07 16:56:00,7,357,1,59.5,1.1666666666666667,9.149854545454545,30.0,0.29,2516.21,6,7,0.0,7.0,139,False
17450,6,2011-12-01 13:29:00,46,359,7,7.977777777777778,3.8333333333333335,578.5440178571429,7144.719999999999,6.84,194390.79,12,1,0.0,46.0,57,False
17460,0,2011-09-06 15:04:00,6,278,93,55.6,1.2,21.463103448275863,50.400000000000006,10.2,622.4300000000001,5,8,0.0,6.0,131,True
17470,6,2011-10-26 12:42:00,5,323,44,80.75,1.0,14.423974358974359,47.7,2.88,1125.07,5,8,0.0,5.0,119,False
17491,6,2011-12-08 16:18:00,10,366,0,40.666666666666664,1.25,32.65018348623853,152.64000000000001,6.8,3558.87,8,5,0.0,10.0,76,False
17511,0,2011-12-07 10:12:00,31,370,2,12.333333333333334,2.3846153846153846,94.5611422637591,745.0,1.17,91062.38,13,0,0.0,31.0,28,False
17512,72,2011-11-11 12:11:00,10,272,28,30.22222222222222,1.4285714285714286,27.85704761904762,138.24,7.800000000000001,2924.9900000000002,7,6,0.0,10.0,70,False
17519,5,2011-11-22 16:43:00,6,351,16,70.2,1.0,22.488048780487805,89.10000000000001,4.25,1844.02,6,7,1.0,5.0,116,False
17526,8,2011-12-05 11:05:00,4,360,4,120.0,1.3333333333333333,62.942105263157885,262.79999999999995,10.5,1195.8999999999999,3,10,0.0,4.0,286,False
17530,8,2011-12-08 18:42:00,10,363,0,40.333333333333336,1.25,6.088994845360825,39.8,0.55,2362.53,8,5,0.0,10.0,121,False
17552,1,2011-10-10 17:00:00,4,311,59,103.66666666666667,1.3333333333333333,18.987959183673468,45.0,9.36,930.41,3,10,0.0,4.0,301,False
17567,1,2011-12-02 15:48:00,8,365,6,52.142857142857146,1.0,26.251393939393935,232.0,6.959999999999999,4331.48,8,5,0.0,8.0,84,False
17572,0,2011-09-29 17:53:00,4,302,70,100.66666666666667,1.3333333333333333,18.895833333333336,26.099999999999998,13.049999999999999,226.75000000000003,3,10,0.0,4.0,138,False
17576,8,2011-12-01 17:56:00,19,357,7,19.833333333333332,1.4615384615384615,8.86773631840796,51.0,0.29,3564.83,13,0,0.0,19.0,37,False
17581,1,2011-12-09 12:21:00,25,371,0,15.458333333333334,2.5,25.114441913439634,195.0,4.68,11025.24,10,3,3.0,22.0,67,False
17591,6,2011-09-27 13:42:00,7,293,72,48.833333333333336,1.0,14.03611464968153,75.60000000000001,0.55,2203.67,7,6,0.0,7.0,80,False
17593,21,2011-12-06 10:30:00,5,349,3,87.25,1.0,18.50877358490566,79.80000000000001,0.55,3923.86,5,8,1.0,4.0,186,False
17596,5,2011-11-16 14:11:00,7,345,22,57.5,1.1666666666666667,10.591283018867925,142.8,0.29,2806.69,6,7,0.0,7.0,119,False
17611,12,2011-12-02 13:29:00,15,353,6,25.214285714285715,1.25,6.986102292768959,46.0,0.29,3961.12,12,1,3.0,12.0,51,False
17613,68,2011-11-17 10:51:00,14,282,22,21.692307692307693,1.5555555555555556,14.851470588235294,124.80000000000001,0.85,4544.55,9,4,3.0,11.0,52,False
17618,11,2011-12-04 11:50:00,3,356,5,178.0,1.0,13.884776119402984,79.9,1.45,930.28,3,10,2.0,1.0,242,False
17621,19,2011-11-18 17:11:00,3,333,20,166.5,1.0,53.073076923076925,122.39999999999999,10.08,1379.9,3,10,0.0,3.0,291,False
17629,14,2011-12-04 10:56:00,8,354,5,50.57142857142857,1.0,14.748943089430893,85.0,0.42,1814.12,8,5,2.0,6.0,109,False
17644,113,2011-12-08 13:43:00,11,259,0,25.9,1.375,18.443566878980892,74.0,1.65,2895.64,8,5,0.0,11.0,57,False
17651,196,2011-11-28 10:29:00,10,165,11,18.333333333333332,2.0,17.004310344827587,65.4,2.88,3945.0,5,8,1.0,9.0,76,False
17652,92,2011-11-14 12:55:00,12,255,24,23.181818181818183,1.7142857142857142,18.794285714285714,69.12,1.44,4867.72,7,6,0.0,12.0,60,False
17655,7,2011-11-29 11:34:00,7,355,10,59.166666666666664,1.1666666666666667,28.99934065934066,197.1,7.800000000000001,2638.94,6,7,1.0,6.0,93,False
17659,1,2011-11-22 13:29:00,12,354,16,32.18181818181818,1.7142857142857142,18.98392405063291,53.1,4.68,2999.46,7,6,0.0,12.0,98,False
17671,8,2011-11-24 12:21:00,4,349,15,116.33333333333333,1.0,29.67377358490566,232.0,4.5600000000000005,1572.71,4,9,0.0,4.0,154,False
17674,5,2011-09-26 13:35:00,2,294,73,294.0,1.0,20.40888888888889,152.64000000000001,5.04,551.04,2,11,0.0,2.0,294,False
17675,6,2011-12-08 18:03:00,31,366,0,12.2,2.3846153846153846,28.89968794326241,163.2,4.68,20374.28,13,0,2.0,29.0,31,False
17676,7,2011-12-05 15:16:00,6,362,3,72.4,1.5,17.807532467532468,50.400000000000006,8.5,1371.18,4,9,0.0,6.0,235,False
17677,5,2011-12-08 09:56:00,30,367,1,12.655172413793103,2.3076923076923075,53.94514851485148,249.00000000000003,2.88,16345.38,13,0,1.0,29.0,48,False
17682,5,2011-11-29 15:59:00,6,358,9,71.6,1.0,20.968898305084746,39.6,6.72,2474.33,6,7,0.0,6.0,120,False
17685,1,2011-11-23 11:36:00,7,355,16,59.166666666666664,1.1666666666666667,24.849055118110236,174.0,1.26,3155.83,6,7,0.0,7.0,178,False
17690,0,2011-11-09 15:17:00,15,342,29,24.428571428571427,1.6666666666666667,18.757142857142856,250.0,1.25,4726.8,9,4,3.0,12.0,84,False
17696,9,2011-11-01 13:43:00,8,326,37,46.57142857142857,1.3333333333333333,19.875739130434784,97.80000000000001,5.04,2285.71,6,7,1.0,7.0,91,False
17706,7,2011-12-05 13:34:00,17,362,3,22.625,2.4285714285714284,27.498664921465966,150.0,0.95,10504.49,7,6,1.0,16.0,102,False
17716,106,2011-11-17 12:00:00,11,245,22,24.5,1.8333333333333333,23.085673469387753,102.0,6.8,5655.99,6,7,1.0,10.0,72,False
17719,118,2011-11-02 10:36:00,15,217,37,15.5,1.875,19.693576642335767,90.0,2.88,5396.04,8,5,1.0,14.0,37,False
17720,6,2011-11-13 15:04:00,4,341,25,113.66666666666667,1.0,23.9188,102.0,9.959999999999999,1195.94,4,9,1.0,3.0,142,False
17722,7,2011-09-04 15:22:00,4,270,95,90.0,1.0,21.078608695652175,306.0,4.5600000000000005,2424.04,4,9,1.0,3.0,135,True
17725,106,2011-11-23 16:34:00,11,250,15,25.0,1.2222222222222223,17.911875,88.80000000000001,4.5600000000000005,3439.08,9,4,2.0,9.0,33,False
17730,47,2011-12-06 15:43:00,13,323,2,26.916666666666668,1.3,24.304954128440368,204.0,3.4799999999999995,5298.4800000000005,10,3,0.0,13.0,48,False
17735,6,2011-12-07 16:47:00,19,365,1,20.27777777777778,1.4615384615384615,19.000028985507246,104.04,0.19,13110.02,13,0,2.0,17.0,50,False
17739,13,2011-11-28 09:12:00,7,348,11,58.0,1.1666666666666667,59.39042553191489,212.4,14.850000000000001,2791.35,6,7,0.0,7.0,136,False
17744,15,2011-12-06 12:11:00,6,354,3,70.8,1.2,17.076470588235296,60.0,4.5600000000000005,2322.4,5,8,1.0,5.0,224,False
17757,1,2011-12-08 15:31:00,30,370,0,12.758620689655173,2.3076923076923075,7.563518267929635,252.0,0.42,5589.4400000000005,13,0,3.0,27.0,26,False
17760,0,2011-11-18 10:56:00,2,351,21,351.0,1.0,11.503599999999999,30.599999999999998,2.25,287.59,2,11,0.0,2.0,351,False
17769,53,2011-11-27 11:18:00,10,308,12,34.22222222222222,1.6666666666666667,13.017861842105262,85.92,0.55,3957.43,6,7,7.0,3.0,104,False
17790,9,2011-11-13 11:30:00,14,338,26,26.0,1.75,10.393121693121692,58.0,0.95,1964.3,8,5,2.0,12.0,58,False
17796,4,2011-10-30 15:38:00,4,329,39,109.66666666666667,1.3333333333333333,8.518518518518519,39.6,0.85,690.0,3,10,4.0,0.0,273,False
17799,12,2011-11-17 15:16:00,10,339,21,37.666666666666664,1.4285714285714286,7.522698019801981,50.849999999999994,0.65,3039.17,7,6,0.0,10.0,77,False
17802,1,2011-09-18 14:56:00,3,290,81,145.0,1.0,9.178857142857142,70.8,0.55,1285.04,3,10,2.0,1.0,192,False
17809,0,2011-11-23 12:59:00,12,357,15,32.45454545454545,1.5,88.71983606557377,425.0,0.95,5411.91,8,5,0.0,12.0,69,False
17811,40,2011-12-05 13:46:00,39,329,3,8.657894736842104,3.25,9.377412333736396,204.0,0.19,7755.12,12,1,8.0,31.0,22,False
17812,5,2011-11-27 11:47:00,4,355,12,118.33333333333333,2.0,5.261729323308271,30.0,0.38,699.81,2,11,1.0,3.0,329,False
17816,8,2011-11-03 11:34:00,4,328,36,109.33333333333333,1.0,2.150588235294118,5.1,0.42,36.56,4,9,0.0,4.0,203,False
17819,2,2011-09-29 10:52:00,7,299,71,49.833333333333336,1.1666666666666667,77.18479166666667,350.4,1.1,3704.87,6,7,2.0,5.0,110,False
17827,9,2011-12-04 15:00:00,5,359,4,89.75,1.6666666666666667,9.24339534883721,50.8,0.19,1987.33,3,10,1.0,4.0,236,False
17838,1,2011-11-13 11:20:00,5,345,26,86.25,1.25,23.254700854700857,125.0,3.3,2720.8,4,9,3.0,2.0,203,False
17841,0,2011-12-08 12:07:00,124,371,1,3.016260162601626,9.538461538461538,5.281856006260597,349.5,0.29,40495.99,13,0,20.0,104.0,15,False
17848,15,2011-09-19 16:49:00,9,276,80,34.5,1.125,17.670588235294115,148.72,0.5700000000000001,901.1999999999999,8,5,0.0,9.0,80,False
17850,0,2010-12-02 15:27:00,34,1,371,0.030303030303030304,34.0,18.15222222222222,107.25,6.36,5391.21,1,12,0.0,34.0,0,True
17857,8,2011-12-05 13:13:00,22,361,3,17.19047619047619,2.0,527.1154166666666,1695.0,5.5,25301.54,11,2,0.0,22.0,61,False
17858,4,2011-12-04 11:56:00,12,363,5,33.0,1.3333333333333333,26.09472081218274,163.2,1.1,5140.66,9,4,4.0,8.0,93,False
17863,4,2011-10-11 13:45:00,6,310,58,62.0,1.0,21.35135135135135,102.0,5.04,3160.0,6,7,2.0,4.0,109,False
17865,9,2011-11-09 12:08:00,20,333,30,17.526315789473685,1.8181818181818181,28.520921409214097,285.6,1.25,10524.220000000001,11,2,0.0,20.0,61,False
17870,6,2011-12-07 15:07:00,12,364,1,33.09090909090909,1.7142857142857142,6.910703703703704,326.4,0.29,1865.89,7,6,0.0,12.0,231,False
17873,0,2011-09-20 16:41:00,5,293,79,73.25,1.0,40.94238095238096,106.2,1.95,1719.5800000000002,5,8,0.0,5.0,104,False
17884,2,2011-12-06 11:33:00,4,367,3,122.33333333333333,1.3333333333333333,6.151061946902654,42.5,0.42,695.0699999999999,3,10,0.0,4.0,308,False
17888,16,2011-11-18 13:45:00,8,335,20,47.857142857142854,1.1428571428571428,11.015384615384615,72.0,0.95,716.0,7,6,0.0,8.0,105,False
17894,7,2011-09-29 09:23:00,8,294,71,42.0,2.0,5.856230366492146,149.25,0.39,1118.54,4,9,2.0,6.0,188,False
17905,0,2011-09-29 17:33:00,4,302,70,100.66666666666667,1.3333333333333333,24.21181818181818,181.25,1.25,798.99,3,10,0.0,4.0,195,False
17913,18,2011-10-12 10:45:00,2,296,58,296.0,1.0,7.0456896551724135,33.199999999999996,0.85,408.65,2,11,1.0,1.0,296,False
17917,11,2011-10-25 13:20:00,3,317,44,158.5,1.0,3.6416304347826083,16.95,0.8,335.03,3,10,1.0,2.0,210,False
17920,0,2011-12-05 14:29:00,17,369,3,23.0625,1.7,6.186144578313254,76.5,0.12,4107.6,10,3,3.0,14.0,78,False
17924,0,2011-11-28 09:11:00,7,361,11,60.166666666666664,1.75,95.56451612903226,367.20000000000005,21.0,2962.5,4,9,0.0,7.0,233,False
17937,11,2011-12-01 11:45:00,7,353,8,58.833333333333336,1.1666666666666667,100.02837209302326,261.6,21.599999999999998,4301.22,6,7,2.0,5.0,143,False
17949,2,2011-12-08 18:46:00,44,370,0,8.604651162790697,3.3846153846153846,841.0214492753623,4401.0,23.2,58030.48,13,0,0.0,44.0,47,False
17950,8,2011-09-28 15:18:00,3,293,71,146.5,1.5,6.791549295774648,37.5,0.21,482.2,2,11,0.0,3.0,292,False
17951,0,2011-10-31 12:30:00,3,333,39,166.5,1.5,50.42700000000001,177.60000000000002,6.959999999999999,1008.5400000000001,2,11,0.0,3.0,318,False
17954,2,2011-12-04 14:15:00,12,365,4,33.18181818181818,1.3333333333333333,4.851425576519916,60.48,0.39,2314.13,9,4,3.0,9.0,62,False
17961,1,2011-11-18 16:55:00,39,350,20,9.210526315789474,3.5454545454545454,5.206586345381527,125.0,0.29,1296.44,11,2,1.0,38.0,39,False
17964,1,2011-11-08 10:44:00,2,340,31,340.0,1.0,4.726632653061224,29.75,0.42,463.21,2,11,0.0,2.0,340,False
17965,4,2011-11-02 09:31:00,14,331,37,25.46153846153846,1.5555555555555556,7.997507692307693,31.8,0.42,2599.19,9,4,1.0,13.0,88,False
17975,7,2011-11-24 13:27:00,13,351,14,29.25,1.3,15.342328767123288,98.10000000000001,0.42,4479.96,10,3,1.0,12.0,50,False
17999,7,2011-11-02 15:56:00,2,329,36,329.0,1.0,4.18010989010989,19.8,0.38,380.39,2,11,0.0,2.0,329,False
18016,9,2011-11-07 13:25:00,5,331,31,82.75,1.0,12.111967213114754,42.5,1.7,1477.66,5,8,0.0,5.0,128,False
18041,1,2011-11-28 11:39:00,21,361,11,18.05,1.9090909090909092,8.94622270742358,102.0,0.21,4097.37,11,2,1.0,20.0,39,False
18043,7,2011-11-15 12:48:00,3,342,24,171.0,1.0,4.6025217391304345,23.9,0.42,529.29,3,10,0.0,3.0,182,False
18044,13,2011-12-05 14:26:00,10,356,3,39.55555555555556,1.25,16.445669291338582,76.5,5.04,2088.6,8,5,1.0,9.0,78,False
18055,4,2011-12-02 14:25:00,10,362,6,40.22222222222222,1.4285714285714286,18.88642458100559,127.5,0.85,6761.34,7,6,1.0,9.0,87,False
18061,7,2011-11-18 11:20:00,10,344,21,38.22222222222222,1.0,46.0741304347826,228.96,5.04,2119.41,10,3,0.0,10.0,44,False
18065,9,2011-12-04 10:30:00,14,358,5,27.53846153846154,2.3333333333333335,17.465912408759124,35.7,6.6000000000000005,2392.83,6,7,3.0,11.0,96,False
18073,176,2011-08-17 14:02:00,12,82,113,7.454545454545454,3.0,53.60861111111112,305.28000000000003,7.800000000000001,3859.82,4,9,0.0,12.0,14,True
18075,13,2011-11-16 15:21:00,10,337,22,37.44444444444444,1.1111111111111112,18.392605633802816,70.80000000000001,2.88,2611.75,9,4,0.0,10.0,57,False
18077,7,2011-12-01 13:32:00,11,358,7,35.8,1.375,11.589282511210762,85.92,0.83,2584.41,8,5,4.0,7.0,92,False
18092,8,2011-12-07 13:14:00,11,363,1,36.3,1.375,101.89056179775281,432.0,15.299999999999999,9068.26,8,5,0.0,11.0,102,False
18097,19,2011-12-02 11:16:00,6,346,7,69.2,1.2,25.116981132075473,108.48,5.04,2662.4,5,8,0.0,6.0,134,False
18102,6,2011-12-09 11:50:00,60,366,0,6.203389830508475,5.0,602.45313225058,3828.0,3.26,259657.3,12,1,0.0,60.0,60,False
18109,4,2011-12-08 11:36:00,26,368,1,14.72,2.0,18.151746031746033,240.89999999999998,0.55,8004.92,13,0,9.0,17.0,43,False
18116,9,2011-10-03 11:00:00,8,296,67,42.285714285714285,2.0,3.7824594594594596,44.46,0.12,1399.51,4,9,1.0,7.0,166,False
18118,4,2011-11-29 11:32:00,26,358,10,14.32,2.3636363636363638,4.455372424722663,72.0,0.29,5622.68,11,2,3.0,23.0,56,False
